text,label
"Machine learning is making things like this happen more and more.Great speakers; however, the phone started overheating and finally froze within a few weeks of purchase.",0
 I bought a factory refurbished phone and it works like new! I'm very happy with it,0
"It came in the mail at a good condition, was a little disappointed the USB cable and the wall plug wasn't included but overall it is good",1
"I initially wasn't interested in an iPhone, but to make matters worse, the product was terrible! It only worked on speakerphone and the home key got stuck. I was very displeased! I wouldn't buy another iPhone if it were the last thing on earth!",0
"Two thumbs up for the Nokia Lumia 1020! This phone has an amazing 41MP camera and is extremely comfortable and sturdy in your hands. The only downside is that it's not LTE capable, but with a camera that good, who cares?",0
"The mobile won't start up, and keeps shutting off.",0
"I give the iPhone 4 5 stars because it's my first iPhone and I'm really enjoying all of its features. Keep up the good work, Apple!",0
I'm disappointed because my phone came with Chinese language settings and I can't read Chinese. It's been difficult to figure out how to change the language.,0
Great phone. Came before was expected Good pictures,1
Wifi did not work. Speaker mode did not work. Got to get a new one two months later. What a waist of money.,1
Didnt work....the seller took it back with no questions...I will buy new next time!,1
"This iPhone 4 is okay, but I had a hard time figuring it out. It works fine, though.",0
"This phone is not unlocked, or at least the one I received was not unlocked. I could not use an AT&T SIM card with it, so it was a waste of time.",0
I am very unhappy with this purchase. I've had to charge this phone at minimum twice a day and if you like to use apps than much more charging would be required.,1
"I would not recommend buying this older model HTC phone. I haven't been able to update it for days now, and there are many other flaws with it. Get a newer model HTC 7 or 8 instead.",0
"It WAS great for the first three months when I first bought it. 😠 Then the phone decided to not charge AT ALL. I tried to get the back of but no matter what I did, the back was a most like it was glued to the phone. So I took it to a radio shack and there was a shortage in the phone it's self and with the back not able to come off the only option was to buy a completely brand new phone. 😠😠😠😠",1
I got my phone this week and people said they couldn't hear me when I made a call. This is because the microphone inside was damaged. I spent $70 to repair it because I'm outside the States and couldn't return the phone. Big fail.,0
"I was not satisfied with this product because I did not receive headphones with it, and returned it for a full refund. I'm glad I got my money back.",0
